date,co2_median,R.H._median,Press_median,Temp_median,O3_median,PM1_median,PM10_median,PM2.5_median
2025-04-27 00:00:00+00:00,400.0,56.49,102212.0,11.5,0.0,2.0,3.0,3.0
2025-04-28 00:00:00+00:00,400.0,47.84,102295.0,16.1,0.0,2.0,3.0,3.0
2025-04-29 00:00:00+00:00,400.0,47.1,101739.0,17.82,0.0,2.0,4.0,3.5
2025-04-30 00:00:00+00:00,400.0,52.03,101321.0,22.11,0.0,4.0,6.0,6.0
2025-05-01 00:00:00+00:00,400.0,60.86,101304.0,17.05,0.0,3.0,4.0,4.0
2025-05-02 00:00:00+00:00,400.0,49.75,101614.0,16.95,0.0,2.0,3.0,3.0
2025-05-03 00:00:00+00:00,400.0,48.96,100528.0,23.4,0.0,3.0,4.0,4.0
2025-05-04 00:00:00+00:00,400.0,53.2,100101.0,23.73,0.0,2.0,3.0,3.0
2025-05-05 00:00:00+00:00,400.0,74.8,100368.0,18.7,0.0,3.0,5.0,5.0
2025-05-06 00:00:00+00:00,400.0,73.84,100637.0,17.98,0.0,7.0,10.0,9.0
2025-05-07 00:00:00+00:00,400.0,90.2,100729.0,13.23,0.0,3.0,4.0,4.0
2025-05-08 00:00:00+00:00,400.0,75.3,100776.0,15.52,0.0,5.0,7.0,7.0
2025-05-09 00:00:00+00:00,400.0,85.1,101216.0,7.74,0.0,3.0,5.0,5.0
2025-05-10 00:00:00+00:00,400.0,65.93,101281.0,13.48,0.0,4.0,6.0,6.0
2025-05-11 00:00:00+00:00,400.0,83.5,101195.0,8.69,0.0,4.0,6.0,6.0
2025-05-12 00:00:00+00:00,400.0,72.22,101046.0,9.57,0.0,4.0,6.0,6.0
2025-05-13 00:00:00+00:00,400.0,67.02,101120.0,11.88,0.0,3.0,5.0,5.0
2025-05-14 00:00:00+00:00,400.0,59.51,100815.0,16.79,0.0,4.0,5.0,5.0
2025-05-15 00:00:00+00:00,400.0,57.46,100339.0,17.63,0.0,2.0,3.0,3.0
2025-05-16 00:00:00+00:00,400.0,78.78,100648.0,9.25,0.0,1.0,2.0,2.0
2025-05-17 00:00:00+00:00,400.0,85.6,100336.0,9.56,0.0,2.0,3.0,3.0
2025-05-18 00:00:00+00:00,400.0,63.47,100619.0,15.03,0.0,2.0,3.0,3.0
2025-05-19 00:00:00+00:00,400.0,68.25,100626.0,14.07,0.0,1.0,2.0,2.0
2025-05-20 00:00:00+00:00,400.0,68.04,100860.0,14.7,0.0,2.0,3.0,3.0
2025-05-21 00:00:00+00:00,400.0,57.56,101001.0,19.51,0.0,3.0,4.0,4.0
2025-05-22 00:00:00+00:00,400.0,74.66,100511.0,19.14,0.0,2.5,4.0,4.0
2025-05-23 00:00:00+00:00,400.0,81.12,100483.0,18.7,0.0,4.0,7.0,6.0
2025-05-24 00:00:00+00:00,400.0,84.01,100756.0,15.36,0.0,6.0,9.0,8.0
2025-05-25 00:00:00+00:00,400.0,91.27,100705.0,11.81,0.0,0.0,1.0,1.0
2025-05-26 00:00:00+00:00,400.0,94.93,100544.0,12.45,0.0,2.0,3.0,3.0
2025-05-27 00:00:00+00:00,400.0,98.55,100393.0,13.11,0.0,1.0,2.0,2.0
2025-05-28 00:00:00+00:00,400.0,84.6,100373.0,14.26,0.0,2.0,3.0,3.0
2025-05-29 00:00:00+00:00,400.0,83.19,100368.0,16.19,0.0,4.0,6.0,6.0
2025-05-30 00:00:00+00:00,400.0,73.94,101060.0,16.25,0.0,3.0,4.0,4.0
2025-05-31 00:00:00+00:00,400.0,61.89,101327.0,20.28,0.0,4.0,5.0,5.0
2025-06-01 00:00:00+00:00,400.0,66.78,101290.0,23.65,0.0,4.0,6.0,6.0
2025-06-02 00:00:00+00:00,400.0,63.6,101194.0,25.62,0.0,4.0,6.0,6.0
2025-06-03 00:00:00+00:00,400.0,57.65,100980.0,30.1,0.0,4.0,5.0,5.0
2025-06-04 00:00:00+00:00,400.0,71.36,101309.0,22.85,0.0,4.0,6.0,6.0
2025-06-05 00:00:00+00:00,400.0,60.1,101238.0,27.85,0.0,4.0,6.0,6.0
2025-06-06 00:00:00+00:00,400.0,62.95,101060.0,29.08,0.0,4.0,7.0,6.0
2025-06-07 00:00:00+00:00,400.0,63.24,101066.0,28.13,0.0,5.0,7.0,7.0
2025-06-08 00:00:00+00:00,400.0,58.68,100577.0,28.85,0.0,3.0,5.0,5.0
2025-06-09 00:00:00+00:00,400.0,68.26,101375.0,22.76,0.0,5.0,7.0,7.0
2025-06-10 00:00:00+00:00,400.0,58.07,101832.0,20.17,0.0,3.0,5.0,5.0
2025-06-11 00:00:00+00:00,400.0,68.55,100935.0,22.0,0.0,5.0,9.0,8.0
2025-06-12 00:00:00+00:00,400.0,61.93,101320.0,19.93,0.0,4.0,5.0,5.0
2025-06-13 00:00:00+00:00,400.0,62.66,101565.0,18.91,0.0,2.0,3.0,3.0
2025-06-14 00:00:00+00:00,400.0,66.61,101446.0,19.28,0.0,4.0,6.0,6.0
2025-06-15 00:00:00+00:00,400.0,60.83,101187.0,21.6,0.0,2.0,4.0,4.0
2025-06-16 00:00:00+00:00,400.0,58.43,101042.0,23.85,0.0,3.0,5.0,5.0
2025-06-17 00:00:00+00:00,400.0,68.63,101284.0,22.44,0.0,7.0,10.0,9.0
2025-06-18 00:00:00+00:00,400.0,61.77,101441.0,22.87,0.0,4.0,6.0,6.0
2025-06-19 00:00:00+00:00,400.0,57.44,100972.0,26.07,0.0,6.0,9.0,8.0
2025-06-20 00:00:00+00:00,400.0,56.56,101223.0,19.28,0.0,1.0,2.0,2.0
2025-06-21 00:00:00+00:00,400.0,60.77,101498.0,19.22,0.0,1.0,2.0,2.0
2025-06-22 00:00:00+00:00,400.0,55.98,101261.0,23.62,0.0,2.0,4.0,4.0
2025-06-23 00:00:00+00:00,400.0,55.5,100929.0,23.49,0.0,3.0,4.0,4.0
2025-06-24 00:00:00+00:00,400.0,58.08,100596.0,24.86,0.0,3.0,5.0,5.0
2025-06-25 00:00:00+00:00,400.0,55.04,100592.0,27.84,0.0,4.0,6.0,6.0
2025-06-26 00:00:00+00:00,400.0,56.38,100887.0,24.47,0.0,2.0,3.0,3.0
2025-06-27 00:00:00+00:00,400.0,72.09,100980.0,21.15,0.0,3.0,4.0,4.0
2025-06-28 00:00:00+00:00,400.0,66.19,101069.0,21.36,0.0,2.0,3.0,3.0
2025-06-29 00:00:00+00:00,400.0,67.28,100960.0,23.39,0.0,2.0,4.0,4.0
2025-06-30 00:00:00+00:00,400.0,59.57,100759.0,23.41,0.0,2.0,3.0,3.0
2025-07-01 00:00:00+00:00,400.0,54.26,101070.0,22.31,0.0,1.0,2.0,2.0
2025-07-02 00:00:00+00:00,400.0,50.1,101214.0,26.42,0.0,1.0,2.0,2.0
2025-07-03 00:00:00+00:00,400.0,56.79,101347.0,26.57,0.0,2.0,3.0,3.0
2025-07-04 00:00:00+00:00,400.0,54.15,101184.0,31.31,0.0,4.0,5.0,5.0
2025-07-05 00:00:00+00:00,400.0,64.04,101458.0,21.63,0.0,2.0,3.0,3.0
2025-07-06 00:00:00+00:00,400.0,55.93,100710.0,29.99,0.0,4.0,6.0,6.0
2025-07-07 00:00:00+00:00,400.0,52.32,100105.0,30.24,0.0,6.0,9.0,8.0
2025-07-08 00:00:00+00:00,400.0,55.87,100004.0,28.99,0.0,4.0,5.0,5.0
2025-07-09 00:00:00+00:00,400.0,82.32,99939.0,23.34,0.0,4.0,6.0,6.0
2025-07-10 00:00:00+00:00,400.0,67.76,100208.0,21.03,0.0,0.0,1.0,1.0
2025-07-11 00:00:00+00:00,400.0,59.74,100811.0,23.9,0.0,2.0,3.0,3.0
2025-07-12 00:00:00+00:00,400.0,63.19,101082.0,24.47,0.0,3.0,4.0,4.0
2025-07-13 00:00:00+00:00,400.0,56.79,101254.0,27.72,0.0,4.0,6.0,6.0
2025-07-14 00:00:00+00:00,400.0,58.64,100973.0,27.89,0.0,5.0,7.0,7.0
2025-07-15 00:00:00+00:00,400.0,67.64,100602.0,25.63,0.0,6.0,9.0,8.0
2025-07-16 00:00:00+00:00,400.0,83.54,100487.0,21.27,0.0,7.0,10.0,9.0
2025-07-17 00:00:00+00:00,400.0,63.6,100454.0,26.85,0.0,6.0,9.0,8.0
2025-07-18 00:00:00+00:00,400.0,75.77,100282.0,18.68,0.0,1.0,2.0,2.0
2025-07-19 00:00:00+00:00,400.0,71.11,100505.0,21.85,0.0,2.0,3.0,3.0
2025-07-20 00:00:00+00:00,400.0,60.3,100298.0,27.29,0.0,4.0,5.0,5.0
2025-07-21 00:00:00+00:00,400.0,56.64,100208.0,29.95,0.0,5.0,7.0,7.0
2025-07-22 00:00:00+00:00,400.0,64.25,100127.0,27.96,0.0,7.0,10.0,9.0
2025-07-23 00:00:00+00:00,400.0,60.23,100634.0,27.67,0.0,2.0,3.0,3.0
2025-07-24 00:00:00+00:00,400.0,61.6,100588.0,29.08,0.0,4.0,5.0,5.0
2025-07-25 00:00:00+00:00,400.0,65.58,100628.0,28.71,0.0,6.0,9.0,8.0
2025-07-26 00:00:00+00:00,400.0,64.59,100581.0,29.45,0.0,6.0,9.0,8.0
2025-07-27 00:00:00+00:00,400.0,62.54,100226.0,28.63,0.0,4.0,6.0,6.0
2025-07-28 00:00:00+00:00,400.0,73.37,99721.0,26.13,0.0,5.0,8.0,7.0
2025-07-29 00:00:00+00:00,400.0,85.64,100046.0,20.91,0.0,3.0,5.0,5.0
2025-07-30 00:00:00+00:00,400.0,76.95,100640.0,20.05,0.0,3.0,5.0,5.0
2025-07-31 00:00:00+00:00,400.0,60.94,100788.0,24.02,0.0,4.0,6.0,6.0
2025-08-01 00:00:00+00:00,400.0,61.74,100773.0,24.48,0.0,6.0,9.0,8.0
2025-08-02 00:00:00+00:00,400.0,62.1,100838.0,26.04,0.0,5.0,7.0,7.0
2025-08-03 00:00:00+00:00,400.0,59.17,100871.0,27.09,0.0,5.0,8.0,7.0
2025-08-04 00:00:00+00:00,400.0,50.95,100994.0,31.79,0.0,4.0,6.0,6.0
2025-08-05 00:00:00+00:00,400.0,72.59,101223.0,25.8,0.0,8.0,11.0,10.0
2025-08-06 00:00:00+00:00,400.0,80.28,101174.0,22.33,0.0,5.0,7.0,7.0
2025-08-07 00:00:00+00:00,400.0,66.31,101754.0,21.66,0.0,2.0,3.0,3.0
2025-08-08 00:00:00+00:00,400.0,59.94,101661.0,23.54,0.0,4.0,5.0,5.0
2025-08-09 00:00:00+00:00,400.0,61.17,101615.0,26.15,0.0,4.0,6.0,6.0
2025-08-10 00:00:00+00:00,400.0,61.4,101462.0,27.52,0.0,4.0,6.0,6.0
2025-08-11 00:00:00+00:00,400.0,65.09,101588.0,23.45,0.0,3.0,4.0,4.0
2025-08-12 00:00:00+00:00,400.0,55.21,101721.0,24.59,0.0,3.0,4.0,4.0
2025-08-13 00:00:00+00:00,400.0,59.6,101619.0,25.35,0.0,4.0,6.0,6.0
2025-08-14 00:00:00+00:00,400.0,57.66,101566.5,26.57,0.0,5.0,7.0,7.0
2025-08-15 00:00:00+00:00,400.0,57.39,101561.0,25.68,0.0,3.0,5.0,5.0
2025-08-16 00:00:00+00:00,400.0,55.43,100980.0,25.29,0.0,3.0,5.0,5.0
2025-08-17 00:00:00+00:00,400.0,70.44,100624.0,19.72,0.0,3.0,4.0,4.0
